gene_id,gene_name,OG,in_orthogroup
YHL027W,RIM101,OG0000177,TRUE
YHL026C,NA,OG0004897,TRUE
YHL025W,SNF6,OG0003831,TRUE
YHL024W,RIM4,OG0002699,TRUE
YHL023C,NPR3,OG0003622,TRUE
YNCH0001W,NA,NA,FALSE
YHL022C,SPO11,OG0003403,TRUE
YHL021C,AIM17,OG0003238,TRUE
YHL020C,OPI1,OG0001552,TRUE
YHL019C,APM2,OG0000151,TRUE
YHL018W,MCO14,OG0003831,TRUE
YHL017W,NA,OG0000334,TRUE
YHL016C,DUR3,OG0000629,TRUE
YHL015W-A,NA,NA,FALSE
YHL015W,RPS20,OG0001458,TRUE
YHL014C,YLF2,OG0000191,TRUE
YHL013C,OTU2,OG0001857,TRUE
YHL012W,NA,NA,FALSE
YHL011C,PRS3,OG0000138,TRUE
YHL010C,ETP1,OG0003045,TRUE
YHL009C,YAP3,OG0000702,TRUE
YNCH0002C,NA,NA,FALSE
YHL009W-A,NA,OG0004489,TRUE
YHL009W-B,NA,OG0004489,TRUE
YHL008C,NA,OG0003216,TRUE
YHL007C,STE20,OG0000070,TRUE
YHL006C,SHU1,OG0004388,TRUE
YHL005C,NA,NA,FALSE
YHL004W,MRP4,OG0002031,TRUE
YHL003C,LAG1,OG0000197,TRUE
YHL002W,HSE1,OG0002110,TRUE
YHL001W,RPL14B,OG0000977,TRUE
YHR001W,OSH7,OG0000808,TRUE
YHR001W-A,QCR10,OG0002915,TRUE
YHR002W,LEU5,OG0002392,TRUE
YHR003C,TCD1,OG0000986,TRUE
YHR004C,NEM1,OG0002085,TRUE
YHR005C,GPA1,OG0001719,TRUE
YHR005C-A,TIM10,OG0000896,TRUE
YNCH0003C,NA,NA,FALSE
YHR006W,STP2,OG0000234,TRUE
YHR007C,ERG11,OG0001495,TRUE
YHR007C-A,NA,NA,FALSE
YHR008C,SOD2,OG0000815,TRUE
YHR009C,TDA3,OG0002960,TRUE
YHR010W,RPL27A,OG0000864,TRUE
YHR011W,DIA4,OG0002489,TRUE
YHR012W,VPS29,OG0003325,TRUE
YHR013C,ARD1,OG0002177,TRUE
YHR014W,SPO13,NA,FALSE
YNCH0004C,NA,NA,FALSE
YNCH0005W,NA,NA,FALSE
YHR015W,MIP6,OG0003831,TRUE
YHR016C,YSC84,OG0000357,TRUE
YHR017W,YSC83,OG0004212,TRUE
YHR018C,ARG4,OG0002817,TRUE
YHR019C,DED81,OG0001519,TRUE
YHR020W,NA,OG0001194,TRUE
YNCH0006C,NA,NA,FALSE
YHR021C,RPS27B,OG0000714,TRUE
YHR021W-A,ECM12,NA,FALSE
YHR022C,NA,OG0003831,TRUE
YHR022C-A,NA,NA,FALSE
YHR023W,MYO1,OG0002649,TRUE
YHR024C,MAS2,OG0002370,TRUE
YHR025W,THR1,OG0002749,TRUE
YHR026W,VMA16,OG0003364,TRUE
YHR027C,RPN1,OG0002845,TRUE
YHR028C,DAP2,OG0000149,TRUE
YHR029C,YHI9,OG0003620,TRUE
YHR030C,SLT2,OG0001923,TRUE
YHR031C,RRM3,OG0000167,TRUE
YHR032W,ERC1,OG0000045,TRUE
YHR033W,NA,OG0000359,TRUE
YHR034C,PIH1,OG0002135,TRUE
YHR035W,NEL1,OG0004082,TRUE
YHR036W,BRL1,OG0000194,TRUE
YHR037W,PUT2,OG0002238,TRUE
YHR038W,RRF1,OG0003277,TRUE
YHR039C,MSC7,OG0002630,TRUE
YHR039C-A,VMA10,OG0002366,TRUE
YHR040W,BCD1,OG0002818,TRUE
YHR041C,SRB2,OG0002860,TRUE
YHR042W,NCP1,OG0002254,TRUE
YHR043C,DOG2,OG0001761,TRUE
YHR044C,DOG1,OG0001761,TRUE
YHR045W,DDE1,OG0001298,TRUE
YHR046C,INM1,OG0001106,TRUE
YHR047C,AAP1,OG0000312,TRUE
YHR048W,YHK8,OG0004012,TRUE
YHR049W,FSH1,OG0003656,TRUE
YHR050W,SMF2,OG0000041,TRUE
YHR050W-A,NA,NA,FALSE
YHR051W,COX6,OG0003351,TRUE
YHR052W,CIC1,OG0001632,TRUE
YNCH0007W,RUF5-1,NA,FALSE
YHR052C-B,NA,NA,FALSE
YHR053C,CUP1-1,NA,FALSE
YHR054C,NA,NA,FALSE
YNCH0008W,RUF5-2,NA,FALSE
YHR054C-B,NA,NA,FALSE
YHR055C,CUP1-2,NA,FALSE
YHR056C,RSC30,NA,FALSE
YHR057C,CPR2,NA,FALSE
YHR058C,MED6,OG0000793,TRUE
YHR059W,FYV4,OG0002803,TRUE
YHR060W,VMA22,OG0002297,TRUE
YHR061C,GIC1,OG0003454,TRUE
YHR062C,RPP1,OG0001326,TRUE
YHR063C,PAN5,OG0002963,TRUE
YHR064C,SSZ1,OG0001126,TRUE
YHR065C,RRP3,OG0001247,TRUE
YHR066W,SSF1,OG0000925,TRUE
YHR067W,HTD2,OG0002758,TRUE
YHR068W,DYS1,OG0002608,TRUE
YHR069C,RRP4,OG0002320,TRUE
YHR070W,TRM5,OG0003291,TRUE
YHR071W,PCL5,OG0002955,TRUE
YNCH0009C,NA,NA,FALSE
YHR072W,ERG7,OG0001585,TRUE
YHR072W-A,NOP10,OG0003538,TRUE
YHR073W,OSH3,OG0002430,TRUE
YHR074W,QNS1,OG0001296,TRUE
YHR075C,PPE1,OG0002363,TRUE
YHR076W,PTC7,OG0001491,TRUE
YHR077C,NMD2,OG0001785,TRUE
YHR078W,NA,OG0003780,TRUE
YHR079C,IRE1,OG0003147,TRUE
YHR079C-A,SAE3,OG0003999,TRUE
YHR080C,LAM4,OG0000063,TRUE
YHR081W,LRP1,OG0002966,TRUE
YHR082C,KSP1,OG0001629,TRUE
YHR083W,SAM35,OG0002766,TRUE
YHR084W,STE12,OG0000494,TRUE
YHR085W,IPI1,OG0001544,TRUE
YHR086W,NAM8,OG0000206,TRUE
YHR086W-A,NA,NA,FALSE
YHR087W,RTC3,OG0001355,TRUE
YHR088W,RPF1,OG0001612,TRUE
YHR089C,GAR1,OG0002091,TRUE
YHR090C,YNG2,OG0000183,TRUE
YHR091C,MSR1,NA,FALSE
YHR092C,HXT4,OG0000001,TRUE
YHR093W,AHT1,NA,FALSE
YHR094C,HXT1,OG0000001,TRUE
YHR096C,HXT5,OG0000001,TRUE
YHR097C,PAL2,OG0000566,TRUE
YHR098C,SFB3,OG0001574,TRUE
YHR099W,TRA1,OG0003315,TRUE
YHR100C,GEP4,OG0003338,TRUE
YHR101C,BIG1,OG0000827,TRUE
YHR102W,KIC1,OG0000113,TRUE
YHR103W,SBE22,OG0000113,TRUE
YHR104W,GRE3,OG0002361,TRUE
YHR105W,YPT35,OG0003831,TRUE
YHR106W,TRR2,OG0000585,TRUE
YHR107C,CDC12,OG0000226,TRUE
YHR108W,GGA2,OG0000804,TRUE
YHR109W,CTM1,OG0003341,TRUE
YHR110W,ERP5,OG0000159,TRUE
YHR111W,UBA4,OG0002857,TRUE
YHR112C,NA,OG0000713,TRUE
YHR113W,APE4,OG0001883,TRUE
YHR114W,BZZ1,OG0003125,TRUE
YHR115C,DMA1,OG0000633,TRUE
YHR116W,COX23,OG0003709,TRUE
YHR117W,TOM71,OG0000434,TRUE
YHR118C,ORC6,OG0004121,TRUE
YHR119W,SET1,OG0001590,TRUE
YHR120W,MSH1,OG0000763,TRUE
YHR121W,LSM12,OG0002671,TRUE
YHR122W,CIA2,OG0001848,TRUE
YHR123W,EPT1,OG0000427,TRUE
YHR124W,NDT80,OG0000511,TRUE
YNCH0010C,NA,NA,FALSE
YHR125W,NA,NA,FALSE
YHR126C,ANS1,NA,FALSE
YHR127W,NA,OG0003831,TRUE
YHR128W,FUR1,OG0001013,TRUE
YHR129C,ARP1,OG0003681,TRUE
YHR130C,NA,NA,FALSE
YHR131C,NA,OG0000467,TRUE
YHR132C,ECM14,OG0001148,TRUE
YHR132W-A,IGO2,OG0000872,TRUE
YHR133C,NSG1,OG0001015,TRUE
YHR134W,WSS1,OG0001029,TRUE
YHR135C,YCK1,OG0000108,TRUE
YHR136C,SPL2,NA,FALSE
YHR137W,ARO9,OG0002060,TRUE
YHR138C,NA,OG0000276,TRUE
YHR139C,SPS100,OG0003831,TRUE
YNCH0011W,SUT169,NA,FALSE
YHR139C-A,NA,NA,FALSE
YHR140W,NA,OG0003680,TRUE
YNCH0012W,SNR32,NA,FALSE
YHR141C,RPL42B,OG0000799,TRUE
YHR142W,CHS7,OG0001404,TRUE
YHR143W,DSE2,OG0004311,TRUE
YHR143W-A,RPC10,OG0003572,TRUE
YHR144C,DCD1,OG0002656,TRUE
YNCH0013C,SUF8,NA,FALSE
YHR146W,CRP1,OG0000264,TRUE
YHR147C,MRPL6,OG0002762,TRUE
YHR148W,IMP3,OG0002265,TRUE
YHR149C,SKG6,OG0003831,TRUE
YHR150W,PEX28,OG0001349,TRUE
YHR151C,MTC6,OG0002810,TRUE
YHR152W,SPO12,NA,FALSE
YHR153C,SPO16,NA,FALSE
YHR154W,RTT107,OG0000739,TRUE
YHR155W,LAM1,OG0000466,TRUE
YNCH0014W,SNR71,NA,FALSE
YHR156C,LIN1,OG0002520,TRUE
YHR157W,REC104,NA,FALSE
YHR158C,KEL1,OG0000401,TRUE
YHR159W,TDA11,OG0003212,TRUE
YHR160C,PEX18,NA,FALSE
YHR161C,YAP1801,OG0000464,TRUE
YHR162W,MPC2,OG0000518,TRUE
YHR163W,SOL3,OG0000844,TRUE
YHR164C,DNA2,OG0002171,TRUE
YHR165C,PRP8,OG0003365,TRUE
YHR166C,CDC23,OG0002251,TRUE
YHR167W,THP2,OG0004412,TRUE
YHR168W,MTG2,OG0003046,TRUE
YHR169W,DBP8,OG0002185,TRUE
YHR170W,NMD3,OG0003114,TRUE
YHR171W,ATG7,OG0002092,TRUE
YHR172W,SPC97,OG0002447,TRUE
YHR173C,NA,NA,FALSE
YHR174W,ENO2,OG0000360,TRUE
YHR175W,CTR2,OG0003230,TRUE
YHR175W-A,NA,NA,FALSE
YHR176W,FMO1,OG0000740,TRUE
YHR177W,ROF1,OG0000247,TRUE
YHR178W,STB5,OG0003645,TRUE
YHR179W,OYE2,OG0000014,TRUE
YHR180W,NA,NA,FALSE
YNCH0015W,NA,NA,FALSE
YHR181W,SVP26,OG0002007,TRUE
YHR182W,RGD3,OG0004032,TRUE
YHR183W,GND1,OG0000567,TRUE
YHR184W,SSP1,OG0004482,TRUE
YHR185C,PFS1,OG0003831,TRUE
YNCH0016C,NA,NA,FALSE
YHR186C,KOG1,OG0003210,TRUE
YHR187W,IKI1,OG0003032,TRUE
YHR188C,GPI16,OG0001101,TRUE
YHR189W,PTH1,OG0003528,TRUE
YHR190W,ERG9,OG0002416,TRUE
YHR191C,CTF8,OG0001074,TRUE
YHR192W,LNP1,OG0003730,TRUE
YHR193C,EGD2,OG0003044,TRUE
YHR194W,MDM31,OG0002268,TRUE
YHR195W,NVJ1,OG0004473,TRUE
YHR196W,UTP9,OG0003816,TRUE
YHR197W,RIX1,OG0003479,TRUE
YHR198C,AIM18,OG0000778,TRUE
YHR199C,AIM46,OG0000778,TRUE
YHR199C-A,NBL1,NA,FALSE
YHR200W,RPN10,OG0001780,TRUE
YHR201C,PPX1,OG0002775,TRUE
YHR202W,SMN1,OG0003831,TRUE
YHR203C,RPS4B,OG0000363,TRUE
YHR204W,MNL1,OG0003797,TRUE
YHR205W,SCH9,OG0002595,TRUE
YHR206W,SKN7,OG0002345,TRUE
YHR207C,SET5,OG0003513,TRUE
YHR208W,BAT1,OG0000248,TRUE
YHR209W,CRG1,OG0000227,TRUE
YHR210C,NA,OG0003540,TRUE
YHR211W,FLO5,OG0000009,TRUE
YHR212W-A,NA,OG0000009,TRUE
YHR213W,NA,OG0000009,TRUE
YHR213W-A,NA,NA,FALSE
YHR213W-B,NA,NA,FALSE
YHR214W,NA,OG0004943,TRUE
YHR214C-B,NA,OG0000006,TRUE
YHR214C-C,NA,OG0000035,TRUE
YHR214C-D,NA,NA,FALSE
YHR214C-E,NA,NA,FALSE
YHR215W,PHO12,OG0000145,TRUE
YHR216W,IMD2,OG0000565,TRUE
YHR218W,NA,OG0000029,TRUE
YHR219W,NA,OG0000029,TRUE
YIL177C,NA,OG0000029,TRUE
YIL177C,NA,OG0000210,TRUE
YIL176C,PAU14,OG0000002,TRUE
YIL175W,NA,NA,FALSE
YIL174W,NA,NA,FALSE
YIL173W,VTH1,OG0000057,TRUE
YIL172C,IMA3,OG0000116,TRUE
YIL171W,NA,NA,FALSE
YIL170W,HXT12,NA,FALSE
YIL169C,CSS1,OG0004943,TRUE
YIL167W,SDL1,NA,FALSE
YIL166C,SOA1,OG0000120,TRUE
YIL165C,NA,NA,FALSE
YIL164C,NIT1,OG0005374,TRUE
YIL163C,NA,NA,FALSE
YIL162W,SUC2,OG0004061,TRUE
YIL161W,SMU2,OG0004628,TRUE
YIL160C,POT1,OG0000358,TRUE
YIL159W,BNR1,OG0000209,TRUE
YIL158W,AIM20,OG0002212,TRUE
YIL157C,COA1,OG0003356,TRUE
YIL156W-B,ATG44,OG0000266,TRUE
YIL156W,UBP7,OG0000746,TRUE
YIL155C,GUT2,OG0001889,TRUE
YIL154C,IMP21,OG0001784,TRUE
YIL153W,RRD1,OG0001426,TRUE
YIL152W,VPR1,NA,FALSE
YIL151C,ESL1,OG0000411,TRUE
YIL150C,MCM10,OG0003619,TRUE
YIL149C,MLP2,OG0000724,TRUE
YIL148W,RPL40A,OG0002694,TRUE
YIL147C,SLN1,OG0000959,TRUE
YIL146C,ATG32,OG0004334,TRUE
YIL145C,PAN6,OG0001564,TRUE
YIL144W,NDC80,OG0002224,TRUE
YIL143C,SSL2,OG0001357,TRUE
YIL142W,CCT2,OG0001184,TRUE
YIL140W,AXL2,OG0000948,TRUE
YIL139C,REV7,OG0003831,TRUE
YIL138C,TPM2,OG0000537,TRUE
YIL137C,TMA108,OG0003831,TRUE
YIL136W,OM45,OG0004279,TRUE
YIL135C,VHS2,OG0003448,TRUE
YIL134C-A,NA,NA,FALSE
YNCI0001W,SNR68,NA,FALSE
YIL134W,FLX1,OG0001792,TRUE
YIL133C,RPL16A,OG0001077,TRUE
YIL132C,CSM2,OG0004318,TRUE
YIL131C,FKH1,OG0000486,TRUE
YIL130W,ASG1,OG0000278,TRUE
YIL129C,TAO3,OG0002104,TRUE
YIL128W,MET18,OG0002864,TRUE
YIL127C,RRT14,OG0003733,TRUE
YIL126W,STH1,OG0000178,TRUE
YIL125W,KGD1,OG0002006,TRUE
YIL124W,AYR1,OG0001488,TRUE
YIL123W,SIM1,OG0000061,TRUE
YIL122W,POG1,OG0004903,TRUE
YIL121W,QDR2,OG0000251,TRUE
YIL120W,QDR1,OG0000251,TRUE
YIL119C,RPI1,OG0003459,TRUE
YIL118W,RHO3,OG0001191,TRUE
YIL117C,PRM5,OG0000318,TRUE
YIL116W,HIS5,OG0003289,TRUE
YIL115C,NUP159,OG0002582,TRUE
YIL114C,POR2,NA,FALSE
YIL113W,SDP1,OG0000154,TRUE
YIL112W,HOS4,OG0001030,TRUE
YIL111W,COX5B,OG0000885,TRUE
YIL110W,HPM1,OG0003383,TRUE
YIL109C,SEC24,OG0000392,TRUE
YIL108W,NA,OG0003256,TRUE
YIL107C,PFK26,OG0000489,TRUE
YIL106W,MOB1,OG0002213,TRUE
YIL105C,SLM1,OG0000470,TRUE
YIL105W-A,NA,NA,FALSE
YIL104C,SHQ1,OG0001744,TRUE
YIL103W,DPH1,OG0003086,TRUE
YIL102C-A,NA,OG0004060,TRUE
YIL102C,NA,OG0004649,TRUE
YNCI0002W,NA,NA,FALSE
YIL101C,XBP1,OG0002957,TRUE
YIL099W,SGA1,OG0003372,TRUE
YIL098C,FMC1,OG0003625,TRUE
YIL097W,FYV10,OG0001839,TRUE
YIL096C,BMT5,OG0001623,TRUE
YNCI0003C,NA,NA,FALSE
YIL095W,PRK1,OG0000069,TRUE
YIL094C,LYS12,OG0001866,TRUE
YIL093C,RSM25,OG0002982,TRUE
YIL092W,NA,NA,FALSE
YIL091C,UTP25,OG0001548,TRUE
YIL090W,ICE2,OG0002690,TRUE
YIL089W,NA,NA,FALSE
YNCI0004W,NA,NA,FALSE
YIL088C,AVT7,OG0000091,TRUE
YIL087C,AIM19,OG0002618,TRUE
YIL086C,NA,NA,FALSE
YIL085C,KTR7,OG0001103,TRUE
YIL084C,SDS3,OG0000780,TRUE
YIL083C,CAB2,OG0003412,TRUE
YIL082W-A,NA,OG0001170,TRUE
YNCI0005W,NA,NA,FALSE
YIL079C,AIR1,OG0000526,TRUE
YIL078W,THS1,OG0003084,TRUE
YIL077C,RCI37,OG0003991,TRUE
YIL076W,SEC28,OG0001428,TRUE
YIL075C,RPN2,OG0002902,TRUE
YIL074C,SER33,OG0000757,TRUE
YIL073C,SPO22,OG0003831,TRUE
YIL072W,HOP1,OG0000260,TRUE
YIL071C,PCI8,OG0004480,TRUE
YIL070C,MAM33,OG0001162,TRUE
YIL069C,RPS24B,OG0000943,TRUE
YIL068C,SEC6,OG0001270,TRUE
YIL067C,NA,OG0001670,TRUE
YIL066C,RNR3,OG0000254,TRUE
YIL065C,FIS1,OG0003237,TRUE
YIL064W,EFM4,OG0003313,TRUE
YIL063C,YRB2,OG0002294,TRUE
YIL062C,ARC15,OG0001466,TRUE
YIL061C,SNP1,OG0002734,TRUE
YIL060W,NA,OG0004651,TRUE
YIL059C,NA,NA,FALSE
YIL057C,RGI2,OG0000615,TRUE
YNCI0006W,SUP17,NA,FALSE
YIL056W,VHR1,OG0000347,TRUE
YIL055C,NA,OG0004479,TRUE
YIL054W,NA,NA,FALSE
YIL053W,GPP1,OG0000284,TRUE
YIL052C,RPL34B,OG0000932,TRUE
YIL051C,MMF1,OG0000807,TRUE
YIL050W,PCL7,OG0000703,TRUE
YIL049W,DFG10,OG0001538,TRUE
YIL048W,NEO1,OG0001875,TRUE
YIL047C,SYG1,OG0002453,TRUE
YIL046W-A,NA,NA,FALSE
YIL046W,MET30,OG0001354,TRUE
YIL045W,PIG2,OG0000414,TRUE
YIL044C,AGE2,OG0002420,TRUE
YIL043C,CBR1,OG0002880,TRUE
YIL042C,PKP1,OG0003831,TRUE
YIL041W,GVP36,OG0001160,TRUE
YIL040W,APQ12,OG0004613,TRUE
YIL039W,TED1,OG0001459,TRUE
YIL038C,NOT3,OG0000301,TRUE
YIL037C,PRM2,NA,FALSE
YIL036W,CST6,OG0000990,TRUE
YIL035C,CKA1,OG0000136,TRUE
YIL034C,CAP2,OG0002876,TRUE
YIL033C,BCY1,OG0002664,TRUE
YIL031W,ULP2,OG0001372,TRUE
YIL030C,SSM4,OG0000931,TRUE
YNCI0007C,NA,NA,FALSE
YIL029C,EMA17,NA,FALSE
YIL027C,EMC5,OG0003805,TRUE
YIL026C,IRR1,OG0002493,TRUE
YIL024C,ATG45,OG0004192,TRUE
YIL023C,YKE4,OG0004098,TRUE
YIL022W,TIM44,OG0002256,TRUE
YIL021W,RPB3,OG0002075,TRUE
YIL020C,HIS6,OG0001759,TRUE
YIL019W,FAF1,OG0002853,TRUE
YIL018W,RPL2B,OG0000584,TRUE
YIL017C,VID28,OG0004102,TRUE
YIL016W,SNL1,OG0003522,TRUE
YIL015W,BAR1,OG0000008,TRUE
YNCI0008C,NA,NA,FALSE
YIL014C-A,NA,OG0004649,TRUE
YNCI0009W,NA,NA,FALSE
YIL014W,MNT3,OG0000017,TRUE
YIL013C,PDR11,OG0004273,TRUE
YIL012W,NA,NA,FALSE
YIL011W,TIR3,OG0000002,TRUE
YIL010W,DOT5,OG0002825,TRUE
YIL009C-A,EST3,OG0004578,TRUE
YNCI0010C,NA,NA,FALSE
YIL009W,FAA3,OG0000330,TRUE
YIL008W,URM1,OG0003196,TRUE
YIL007C,NAS2,OG0001929,TRUE
YIL006W,YIA6,OG0000830,TRUE
YIL005W,EPS1,OG0000524,TRUE
YIL004C,BET1,OG0003552,TRUE
YIL003W,CFD1,OG0001888,TRUE
YIL002W-A,CMI7,NA,FALSE
YIL002C,INP51,OG0000097,TRUE
YIL001W,NA,OG0002451,TRUE
YIR001C,SGN1,OG0000447,TRUE
YIR002C,MPH1,OG0002991,TRUE
YIR003W,AIM21,OG0003492,TRUE
YIR004W,DJP1,OG0003059,TRUE
YIR005W,IST3,OG0002971,TRUE
YIR006C,PAN1,OG0003585,TRUE
YNCI0011W,NA,NA,FALSE
YIR007W,EGH1,OG0000867,TRUE
YIR008C,PRI1,OG0002166,TRUE
YIR009W,MSL1,OG0000625,TRUE
YIR010W,DSN1,OG0004437,TRUE
YIR011C,STS1,OG0001233,TRUE
YIR012W,SQT1,OG0003295,TRUE
YIR013C,GAT4,OG0000075,TRUE
YIR014W,VLD1,OG0004624,TRUE
YIR015W,RPR2,OG0003597,TRUE
YIR016W,NA,OG0003455,TRUE
YIR017C,MET28,OG0000195,TRUE
YIR018W,YAP5,OG0000335,TRUE
YIR018C-A,NA,NA,FALSE
YIR019C,FLO11,OG0003993,TRUE
YNCI0012,ICR1,NA,FALSE
YIR020C,NA,NA,FALSE
YNCI0013W,PWR1,NA,FALSE
YIR021W,MRS1,NA,FALSE
YIR021W-A,NA,NA,FALSE
YIR022W,SEC11,OG0001837,TRUE
YIR023W,DAL81,OG0000845,TRUE
YIR024C,INA22,OG0004287,TRUE
YIR025W,MND2,OG0003559,TRUE
YIR026C,YVH1,OG0003584,TRUE
YIR027C,DAL1,OG0003831,TRUE
YIR028W,DAL4,OG0000129,TRUE
YIR029W,DAL2,OG0003831,TRUE
YIR030C,DCG1,OG0003831,TRUE
YIR031C,DAL7,OG0000538,TRUE
YIR032C,DAL3,OG0003831,TRUE
YIR033W,MGA2,OG0000369,TRUE
YIR034C,LYS1,OG0002210,TRUE
YIR035C,NRE1,OG0000307,TRUE
YIR036C,IRC24,OG0000307,TRUE
YIR037W,HYR1,OG0000212,TRUE
YIR038C,GTT1,OG0000387,TRUE
YIR039C,YPS6,OG0000008,TRUE
YIR041W,PAU15,OG0000002,TRUE
YIR042C,NA,NA,FALSE
YIR043C,NA,NA,FALSE
YJL225C,NA,OG0000029,TRUE
YJL225C,NA,OG0000210,TRUE
YJL223C,PAU1,OG0000002,TRUE
YJL222W,VTH2,OG0000057,TRUE
YJL221C,IMA4,OG0000116,TRUE
YJL219W,HXT9,OG0000001,TRUE
YJL218W,NA,OG0003551,TRUE
YJL217W,REE1,NA,FALSE
YJL216C,IMA5,OG0000116,TRUE
YJL214W,HXT8,OG0000001,TRUE
YJL213W,NA,NA,FALSE
YJL212C,OPT1,OG0000671,TRUE
YJL210W,PEX2,OG0000398,TRUE
YJL209W,CBP1,OG0000398,TRUE
YJL208C,NUC1,OG0002812,TRUE
YJL207C,LAA1,OG0001279,TRUE
YJL206C,NA,OG0000278,TRUE
YJL205C,NCE101,OG0004571,TRUE
YJL204C,RCY1,OG0002039,TRUE
YJL203W,PRP21,OG0001427,TRUE
YJL201W,ECM25,OG0002063,TRUE
YJL200C,ACO2,OG0001440,TRUE
YNCJ0001C,NA,NA,FALSE
YJL199C,MBB1,NA,FALSE
YJL198W,PHO90,OG0000144,TRUE
YJL197W,UBP12,OG0001776,TRUE
YJL196C,ELO1,OG0000107,TRUE
YJL194W,CDC6,OG0001314,TRUE
YJL193W,NA,OG0000223,TRUE
YJL192C,SOP4,OG0004384,TRUE
YJL191W,RPS14B,OG0000563,TRUE
YJL190C,RPS22A,OG0000192,TRUE
YJL189W,RPL39,OG0004053,TRUE
YJL187C,SWE1,OG0001803,TRUE
YJL186W,MNN5,OG0000052,TRUE
YJL185C,ATG36,NA,FALSE
YJL184W,GON7,OG0003716,TRUE
YJL183W,MNN11,OG0001523,TRUE
YJL181W,RBH1,OG0003990,TRUE
YJL180C,ATP12,OG0000975,TRUE
YJL179W,PFD1,OG0002234,TRUE
YJL178C,ATG27,OG0001173,TRUE
YJL177W,RPL17B,OG0000934,TRUE
YJL176C,SWI3,OG0001497,TRUE
YJL174W,KRE9,OG0000271,TRUE
YJL173C,RFA3,OG0004234,TRUE
YJL172W,CPS1,OG0000090,TRUE
YJL171C,TOH1,OG0000701,TRUE
YJL171C,TOH1,OG0001328,TRUE
YJL170C,ASG7,OG0004923,TRUE
YJL168C,SET2,OG0002822,TRUE
YJL167W,ERG20,OG0001939,TRUE
YJL166W,QCR8,OG0003336,TRUE
YJL165C,HAL5,OG0003461,TRUE
YJL164C,TPK1,OG0000143,TRUE
YJL163C,NA,OG0000323,TRUE
YJL162C,JJJ2,OG0004345,TRUE
YNCJ0002C,NA,NA,FALSE
YJL161W,FMP33,NA,FALSE
YJL160C,PIR5,OG0000043,TRUE
YJL159W,HSP150,OG0000043,TRUE
YJL158C,CIS3,OG0000043,TRUE
YJL157C,FAR1,OG0003804,TRUE
YJL156C,SSY5,OG0001959,TRUE
YJL155C,FBP26,OG0002544,TRUE
YJL154C,VPS35,OG0002471,TRUE
YJL153C,INO1,OG0002018,TRUE
YJL151C,SNA3,OG0000053,TRUE
YJL149W,DAS1,OG0000535,TRUE
YNCJ0003C,SNR128,NA,FALSE
YNCJ0004C,SNR190,NA,FALSE
YJL148W,RPA34,OG0002755,TRUE
YJL147C,SMT1,OG0004344,TRUE
YJL146W,IDS2,OG0004343,TRUE
YJL145W,SFH5,OG0000961,TRUE
YJL144W,ROQ1,NA,FALSE
YJL143W,TIM17,OG0002463,TRUE
YJL142C,IRC9,NA,FALSE
YJL141C,YAK1,OG0001599,TRUE
YJL140W,RPB4,OG0002989,TRUE
YJL139C,YUR1,OG0000509,TRUE
YJL138C,TIF2,OG0001039,TRUE
YJL137C,GLG2,OG0000336,TRUE
YJL136W-A,NA,NA,FALSE
YJL136C,RPS21B,OG0000950,TRUE
YJL134W,LCB3,OG0000522,TRUE
YJL133C-A,DPI8,OG0004415,TRUE
YJL133W,MRS3,OG0000515,TRUE
YJL132W,NA,OG0004430,TRUE
YJL131C,AIM23,OG0003474,TRUE
YJL130C,URA2,OG0002645,TRUE
YJL129C,TRK1,OG0000666,TRUE
YJL128C,PBS2,OG0001064,TRUE
YJL127C-B,MCO6,NA,FALSE
YJL127C,SPT10,OG0002283,TRUE
YJL126W,NIT2,OG0001037,TRUE
YJL125C,GCD14,OG0001110,TRUE
YJL124C,LSM1,OG0002019,TRUE
YJL123C,MTC1,OG0002741,TRUE
YJL122W,ALB1,OG0003518,TRUE
YJL121C,RPE1,OG0001678,TRUE
YJL118W,NA,NA,FALSE
YJL117W,PHO86,OG0003523,TRUE
YJL116C,NCA3,OG0000061,TRUE
YJL115W,ASF1,OG0003065,TRUE
YNCJ0005C,NA,NA,FALSE
YJL114W,NA,OG0004489,TRUE
YJL113W,NA,OG0004489,TRUE
YNCJ0006W,NA,NA,FALSE
YJL112W,MDV1,OG0003458,TRUE
YJL111W,CCT7,OG0001930,TRUE
YJL110C,GZF3,OG0000022,TRUE
YJL109C,UTP10,OG0001115,TRUE
YJL108C,PRM10,OG0003470,TRUE
YJL107C,NA,NA,FALSE
YJL106W,IME2,OG0001129,TRUE
YJL105W,SET4,OG0000601,TRUE
YJL104W,PAM16,OG0003361,TRUE
YNCJ0007C,SNR37,NA,FALSE
YJL103C,GSM1,OG0000164,TRUE
YJL102W,MEF2,OG0001890,TRUE
YNCJ0008W,NA,NA,FALSE
YJL101C,GSH1,OG0003440,TRUE
YJL100W,LSB6,OG0004022,TRUE
YJL099W,CHS6,OG0001145,TRUE
YJL098W,SAP185,OG0000134,TRUE
YJL097W,PHS1,OG0000528,TRUE
YJL096W,MRPL49,OG0001461,TRUE
YJL095W,BCK1,OG0001132,TRUE
YJL094C,KHA1,OG0004063,TRUE
YJL093C,TOK1,OG0000965,TRUE
YJL092W,SRS2,OG0000882,TRUE
YJL091C,GWT1,OG0001397,TRUE
YJL090C,DPB11,OG0002066,TRUE
