gene_id	gene_name	Scer.t0000.b2.L001	Scer.t0000.b2.L002	Scer.t0000.b3.L001	Scer.t0000.b3.L002	Scer.t0030.b2.L001	Scer.t0030.b2.L002	Scer.t0030.b4.L001	Scer.t0030.b4.L002	Scer.t0060.b2.L001	Scer.t0060.b2.L002	Scer.t0060.b4.L001	Scer.t0060.b4.L002	Scer.t0090.b2.L001	Scer.t0090.b2.L002	Scer.t0090.b4.L001	Scer.t0090.b4.L002	Scer.t0120.b2.L001	Scer.t0120.b2.L002	Scer.t0120.b4.L001	Scer.t0120.b4.L002	Scer.t0150.b2.L001	Scer.t0150.b2.L002	Scer.t0150.b4.L001	Scer.t0150.b4.L002	Scer.t0180.b2.L001	Scer.t0180.b2.L002	Scer.t0180.b4.L001	Scer.t0180.b4.L002	Scer.t0210.b2.L001	Scer.t0210.b2.L002	Scer.t0210.b4.L001	Scer.t0210.b4.L002	Scer.t0240.b2.L001	Scer.t0240.b2.L002	Scer.t0240.b4.L001	Scer.t0240.b4.L002	Scer.t0360.b2.L001	Scer.t0360.b2.L002	Scer.t0360.b4.L001	Scer.t0360.b4.L002	Scer.t0480.b2.L001	Scer.t0480.b2.L002	Scer.t0480.b4.L001	Scer.t0480.b4.L002
gene-YHR094C	NM_001179224.1	199.29925	191.016435	183.90954	182.80372	48.73657	45.674372	34.996977	35.303039	233.184941	233.916477	232.402589	222.728284	225.270268	226.938101	206.164309	213.301743	234.399111	240.55917	244.091812	243.006427	205.655349	205.672277	208.938519	200.367218	214.851723	212.295542	201.06923	193.735408	276.496488	284.537125	195.56914	195.43926	272.380889	253.838363	221.976418	232.469224	303.810084	310.857557	277.4086	268.942268	332.025172	338.55127	394.568474	390.906923
gene-YHR096C	NM_001179226.1	5.059234	5.257319	5.158175	4.797898	64.134785	70.745912	46.52491	51.930175	32.420999	34.955078	29.46581	33.08018	30.282633	26.827364	19.90485	19.20181	32.397831	36.05446	35.510101	38.662	160.855487	161.82424	107.830914	109.342073	355.960324	350.672283	338.787438	351.195207	434.31217	444.604753	458.812867	454.283146	686.806531	705.196869	505.103158	503.796397	1490.030562	1523.907865	1333.299106	1328.578049	1831.613295	1835.205159	1445.389103	1506.477047
gene-YHR097C	NM_001179227.1	34.026077	41.497131	42.954753	35.35258	249.824133	246.367511	259.417616	248.509708	83.666528	75.847344	81.830044	90.601748	72.627574	75.974021	65.045148	68.735539	87.342496	82.76194	76.680611	75.505662	157.001326	158.481351	145.552175	135.884772	199.982285	192.920443	189.411639	195.222098	173.994307	156.565185	183.225075	192.418129	161.63435	163.772708	163.381343	160.235823	163.639568	178.9745	168.820085	172.468505	150.340188	151.742327	132.298156	127.02351
gene-YHR098C	NM_001179228.1	66.291432	70.87516	61.698675	65.403324	76.315707	75.630299	69.658663	73.114568	70.575477	72.602284	73.17289	76.179464	79.607813	78.984702	83.04302	79.664571	73.925091	76.412027	64.202628	68.106857	79.206507	79.67716	86.795634	94.917926	80.797717	81.615451	81.101318	78.106771	77.02638	78.737772	75.449296	71.482701	70.780087	71.847014	73.276339	69.670495	57.2765	58.008424	57.574184	58.196606	47.878006	45.609538	52.878536	51.507724
gene-YHR099W	NM_001179229.1	7.958528	8.091732	7.292715	7.180303	5.63888	5.01436	4.697836	4.850171	7.185095	6.993666	6.997086	6.77974	8.197727	8.465312	8.444673	8.422508	7.292952	6.921898	5.996818	6.188739	5.007806	5.148134	6.071403	6.57618	5.710908	6.183829	5.563852	5.780021	6.430786	5.821707	5.988272	5.654172	6.898325	6.549036	6.166994	6.654342	6.824254	7.088441	6.669863	6.871262	5.404651	5.853601	6.217688	6.099337
gene-YHR100C	NM_001179230.1	35.24855	44.571729	40.909448	36.416149	24.02506	24.761553	26.535364	28.850962	46.356689	54.017524	39.715585	49.329064	45.612125	48.574213	49.645884	53.054859	42.949418	41.529383	40.816083	42.258973	36.89968	32.94048	35.755345	39.237581	39.939393	41.067311	46.457996	39.440898	64.478387	58.530524	51.305036	54.430634	66.33531	48.743398	56.042533	68.241846	77.525389	78.492727	72.157603	80.516559	76.599252	88.803582	96.687558	89.474434
gene-YHR101C	NM_001179231.1	18.146595	17.738186	18.357221	17.892042	24.540814	24.544097	20.943683	23.059426	21.204396	21.900904	24.318837	21.139167	20.588065	20.056397	23.957408	21.322123	17.056047	20.253812	19.33129	17.257594	19.990888	22.374712	20.783152	21.05255	22.34991	23.458332	25.917521	24.470689	23.431134	25.857029	23.480413	24.201741	24.319767	22.719196	25.714915	24.083014	28.142541	26.945578	25.303813	32.218428	34.753155	33.603288	31.983325	27.271013
gene-YHR102W	NM_001179232.1	16.500238	18.309515	16.539605	17.083223	18.456592	19.232901	18.21345	18.454999	19.703618	19.410353	21.290831	21.106928	17.484261	19.550426	17.917649	17.321167	20.913157	19.614276	16.777994	15.75182	23.665304	23.875604	26.361655	27.018463	25.433706	30.831581	26.705269	28.425486	34.074087	31.935905	30.42382	31.226844	33.042646	35.188072	29.736698	32.292087	35.397279	34.690065	35.559394	32.853122	29.268963	32.123968	34.773999	38.42175
gene-YHR103W	NM_001179233.1	42.237692	42.274497	40.539058	44.453655	49.30418	52.819632	46.406906	44.347008	40.04107	40.073351	42.273241	41.906974	40.966363	46.137298	46.083041	45.85407	49.426694	47.821484	41.831	43.846729	46.8567	47.226731	49.061126	49.962436	45.877948	47.138411	50.240292	46.851717	47.521414	50.741232	45.20018	44.578465	48.831603	47.052906	47.114939	48.610491	39.72504	38.897438	39.307475	41.044215	30.374608	30.223132	34.422607	34.545153
gene-YHR104W	NM_001179234.1	77.607136	78.784179	76.242999	74.620205	696.129952	673.749515	587.765403	590.986307	333.130999	326.269015	315.143356	319.411337	207.366695	198.60987	174.121809	176.426326	304.00835	304.789701	308.315602	306.054661	674.223364	666.204678	533.459685	544.274798	813.922873	826.228971	845.390767	853.344078	757.978571	778.769024	798.335633	789.882665	783.91642	803.306704	713.871338	720.911633	803.850843	787.528013	705.147064	725.350479	711.776181	714.272475	503.345501	493.098764
gene-YHR105W	NM_001179235.1	9.614837	10.217704	9.504491	9.879416	29.568618	24.53236	28.050153	23.714026	18.811549	14.902082	19.276377	19.332856	12.020218	15.430861	11.692005	13.605773	17.010535	16.258242	9.640839	11.078842	15.264336	19.741185	19.290342	21.10269	25.467478	20.382798	20.961703	19.942923	28.360072	24.880193	23.697673	21.0669	30.726718	25.59639	23.3438	22.328912	33.305139	34.995199	33.474089	27.206105	32.772927	34.449847	31.749882	27.173718
gene-YHR106W	NM_001179236.1	30.978677	33.174322	26.906172	35.832014	75.727833	75.803962	76.659851	76.4647	50.919583	48.43537	50.023896	48.97601	38.976203	41.069586	39.662286	37.960067	50.828003	50.712273	44.197101	41.201978	91.77599	92.994048	82.247319	78.200212	118.850314	117.139773	123.483202	122.365156	148.122475	151.054571	146.325808	140.296603	155.057099	160.291418	170.990904	170.455677	227.072552	220.936592	228.46643	222.825896	260.871129	256.413374	235.458518	221.627708
gene-YHR107C	NM_001179237.1	84.991262	82.948679	81.152983	83.177378	85.522209	87.784771	87.29808	80.67567	83.929818	84.805457	82.189757	83.738486	88.314014	91.278873	97.891197	93.592829	85.610587	86.285125	74.043559	78.809149	87.334676	80.775982	88.107594	94.519292	84.829182	93.335347	83.449305	83.346845	89.20036	86.991581	87.916188	88.578221	74.569543	81.122935	87.896616	83.982558	56.129117	59.739853	58.981064	59.447249	45.516102	49.940638	56.538056	65.303918
gene-YHR108W	NM_001179238.1	105.548634	110.614878	108.348924	110.085769	129.428285	126.79317	117.021211	118.010308	110.590455	117.044037	109.39788	111.401475	118.758623	120.25756	124.979323	116.760321	112.340274	113.755871	103.901841	99.936976	122.770248	116.135056	130.901283	129.105801	119.670552	121.635736	118.564293	123.625575	116.539932	121.085156	117.270991	114.486789	107.475536	104.660139	112.839875	114.345093	68.682242	71.37638	67.993402	74.277085	59.836969	60.309325	71.434654	75.322167
gene-YHR109W	NM_001179239.1	7.120873	6.070329	7.51925	7.252027	12.023393	11.78109	13.938157	10.34545	11.313137	12.787352	12.604971	12.835828	10.818339	12.53841	8.296836	10.089579	9.425723	8.192081	8.29928	7.797423	12.5057	9.25624	11.761953	10.167918	11.565925	10.141984	10.855977	12.247289	10.940483	11.624175	12.964301	11.841167	9.993226	10.577007	10.460075	11.187512	10.615824	10.568916	10.225061	10.761924	8.88205	11.584167	13.183553	8.985991
gene-YHR110W	NM_001179240.1	108.638489	122.361792	120.415913	121.952834	200.605611	188.480716	192.281333	205.039598	152.745827	146.930483	145.70747	157.946097	141.654305	149.807975	162.641954	145.130927	157.025356	163.510341	153.384524	147.796081	211.718893	220.611274	206.312239	198.073127	241.07135	248.851028	244.350462	237.104467	277.881893	260.492941	267.703606	259.253758	257.765658	258.66322	276.512308	275.440208	239.303021	242.903388	258.088668	227.747475	207.271572	213.571182	249.038486	242.226946
gene-YHR111W	NM_001179241.1	32.077192	36.926858	38.938693	43.155415	38.337805	38.51458	29.220135	33.616647	55.387031	56.740983	50.265586	53.408004	42.226772	47.434402	45.736903	44.710128	40.789327	44.508155	44.15713	47.020113	47.017499	39.835561	45.416696	46.232841	49.527508	44.922145	46.704609	51.392892	59.643783	59.37376	55.695257	60.776576	62.026313	62.423193	65.423702	67.212259	74.521228	71.246982	75.45812	77.923115	77.852982	73.467259	85.166602	84.68313
gene-YHR112C	NM_001179242.1	33.820802	32.365198	35.591923	32.186986	70.145787	63.225906	62.162156	57.870183	56.116724	53.843984	57.053392	56.586428	41.546348	50.100996	46.368329	37.019557	57.484501	61.423623	61.771923	60.853808	97.947865	105.240268	91.972622	93.2173	134.610097	129.790577	137.907727	140.003083	158.455056	160.345426	157.909229	145.828921	167.863955	164.55547	188.800661	169.540944	179.620789	173.324435	183.874499	190.412515	154.268974	156.827865	167.048485	154.327604
gene-YHR113W	NM_001179243.1	68.221308	71.949328	66.339974	64.342292	170.473826	174.73807	153.045836	149.404594	104.316721	109.574975	107.191482	103.500048	75.643529	74.427163	74.274229	69.905758	91.684266	99.442505	93.196829	88.074378	147.301952	140.910452	133.254376	131.810879	158.405037	157.141556	150.923497	153.628362	144.031659	143.27902	154.644134	151.372331	147.487466	147.323433	149.616874	140.285847	125.543201	118.485798	119.490662	131.112439	113.301558	111.216157	114.584186	108.580813
gene-YHR114W	NM_001179244.1	34.897662	33.887277	33.630047	32.330421	54.654924	53.847994	49.240742	52.365367	42.532878	42.180717	43.419006	44.46668	40.821981	38.064802	41.295822	41.996509	38.391431	40.237042	31.629035	32.541707	51.675331	46.268613	46.788335	45.904427	50.122152	48.980842	49.547191	50.050164	49.197928	46.180526	47.529573	45.19125	46.750099	46.570866	46.494933	43.559111	38.6123	39.89882	39.704195	36.63767	32.886818	34.264877	33.049808	33.696328
gene-YHR115C	NM_001179245.1	68.569892	72.597016	63.574084	73.195639	90.092388	91.993572	81.534649	78.606035	87.244505	87.163909	80.765034	82.790977	72.129192	82.966068	85.240066	85.301503	71.29881	69.509655	64.997628	68.899929	75.022519	75.69733	76.382136	77.355684	69.370719	73.198264	68.239469	67.205867	66.912829	67.396345	69.852636	66.7022	67.790249	59.818089	72.24856	67.183897	59.756526	70.966856	71.06125	70.024367	69.331028	68.504191	78.367551	73.296582
gene-YHR116W	NM_001179246.1	20.167209	15.126692	20.531797	32.507188	79.76413	70.027196	71.10037	77.346723	46.227241	54.428978	51.522218	44.178	32.865235	27.636164	22.237261	28.231298	30.841758	30.171975	31.0033	31.235933	51.336694	45.446793	33.794768	39.718262	41.058551	42.802824	52.632072	49.70183	40.445912	40.633428	42.412301	46.517967	35.529371	40.45639	36.996171	36.019937	25.819015	27.832662	33.049154	36.066708	30.911204	32.178706	34.660898	29.199193
gene-YHR117W	NM_001179247.1	57.492091	55.520686	57.209887	55.313012	79.345115	77.743507	69.139948	74.266771	79.682082	86.310208	80.03992	78.578826	69.890124	68.240238	67.590243	68.261124	63.313577	63.2435	54.787027	56.927138	69.194677	71.591406	73.869313	73.461913	65.464152	64.440336	70.10356	68.253124	71.157862	71.361617	69.326422	71.357719	60.573269	60.282607	70.082736	64.359307	46.407685	46.89525	45.613699	46.965069	37.568286	39.042817	43.085491	42.795073
gene-YHR118C	NM_001179248.1	15.928743	17.377711	17.11514	17.638464	20.654363	19.42749	20.856436	18.768717	27.472837	25.873799	19.968104	22.411832	26.023453	24.082919	23.131003	25.453681	20.780631	22.921672	17.901485	20.358292	22.815377	18.814635	20.782306	21.96585	23.500896	23.529652	23.170189	22.497835	24.872616	25.206818	27.669443	29.069403	23.551204	24.572287	26.20168	26.554139	26.440009	26.747707	29.455985	26.324062	30.445804	27.987506	27.631542	24.668775
gene-YHR119W	NM_001179249.1	22.726101	22.723108	21.380465	24.807811	20.722615	21.129571	18.578982	19.417096	25.68286	24.390694	22.377445	24.186464	28.043139	27.446398	28.378046	27.087719	20.730914	22.105819	20.370925	18.516976	19.118247	17.952734	23.02431	22.03149	17.663247	17.892083	17.997029	18.729114	20.647274	20.409147	17.792594	16.631215	19.627332	21.033268	21.668557	19.160891	18.722325	19.812295	17.295555	18.527803	17.652079	18.535407	17.809017	19.693001
gene-YHR120W	NM_001179250.1	11.475371	11.317227	12.450105	11.343531	7.497655	7.066735	7.927915	6.646292	12.48742	13.421107	12.762581	12.768006	12.697893	11.908263	13.139955	13.752963	9.275148	9.632782	10.179228	9.262775	9.428035	7.817761	9.880388	9.816075	8.861757	9.503277	8.735677	8.079916	11.480465	12.713341	10.405555	11.030338	9.940906	10.641953	9.784347	11.362709	10.896765	11.372617	11.181817	11.533849	11.83807	10.923563	12.483802	12.88645
gene-YHR121W	NM_001179251.1	118.352074	137.63447	135.687145	136.826196	152.915899	141.39276	143.461282	140.910613	136.827359	136.115141	130.532845	143.887405	138.53658	144.406752	137.89858	140.336064	122.758917	135.053453	129.762549	123.646377	118.064721	145.994413	119.3281	142.762618	118.461409	123.820103	122.683454	120.723745	128.563192	115.168151	119.747522	114.445947	105.96298	106.128228	90.355708	96.840161	85.966994	88.26876	93.848014	81.736809	77.611216	80.327061	98.49806	94.844556
gene-YHR122W	NM_001179252.1	46.899062	53.491299	45.364957	47.764613	42.207458	45.03375	41.585921	43.910128	70.213315	77.258444	62.129516	78.763129	67.545773	61.407034	63.426892	72.108275	51.430891	59.798657	58.796186	63.57345	43.565784	46.801792	55.409974	53.753051	44.683695	45.351239	53.280222	45.314513	55.142877	59.640439	57.015682	64.682754	68.707391	62.087501	63.30473	72.220348	79.023063	81.430842	74.594952	87.759393	95.918697	89.874247	99.230311	99.142819
gene-YHR123W	NM_001179253.1	101.645047	94.598886	99.198038	92.58927	70.923674	80.673055	72.462723	75.041262	73.861898	70.135864	72.463494	75.132179	72.748136	68.630541	71.821255	73.103207	75.01101	85.077079	79.728885	83.915554	77.5978	70.318257	81.79128	82.816958	65.736541	62.851555	66.811518	70.997332	69.532416	70.776948	64.820603	73.934247	63.628396	66.159725	74.48952	72.226847	49.564389	48.703253	52.209889	49.524508	41.878223	45.05604	53.37316	55.672699
gene-YHR124W	NM_001179254.1	6.3403	5.864389	6.22807	6.910912	7.135642	7.947045	6.858798	7.29035	10.410997	9.001703	9.820054	10.375957	8.4319	9.012954	8.347299	8.706728	8.243943	8.248774	7.084556	7.215111	8.858924	8.307336	10.509301	8.784612	10.638767	13.289137	10.895083	11.18991	13.347857	13.516935	12.907457	12.680234	13.840573	13.231874	14.979207	13.980302	18.325799	18.772845	16.031017	14.236782	17.079156	18.062872	19.618124	19.106671
gene-YHR125W	NM_001348824.1	0.837064	0	0	0	0	0	0	0	0	0	0	0	1.523241	0	0.794625	0	0.649145	0	0	1.59871	0	0	0	0	0	0	0.886714	0	0.982918	0	0	0.812217	0	0	0	0.902947	4.330384	0.876166	0.788027	0.795896	0.747792	3.801252	1.813386	0.912042
gene-YHR126C	NM_001179256.1	0	0	0	0	0	0.361429	0.326708	0	0	0	0.3645	0	0.33908	0.342961	0.358895	0.360722	0.285966	0	0	0	0.393207	0.3978	0	0	0.366506	0	0.786286	0	0	0.444484	0.361037	0.362538	0.351288	0	0	0.797526	0.389309	0.393922	0.353588	0.713808	0.652034	0.663602	2.386094	2.801153
gene-YHR127W	NM_001179257.1	54.488938	54.618248	56.76031	49.214652	38.5646	36.9871	35.644873	44.997851	51.032393	48.704392	47.828939	51.936017	52.898132	48.878969	62.628277	53.940859	40.969308	40.920944	44.889872	43.20083	43.557115	41.101722	41.200781	49.678253	34.826018	38.73319	36.100846	35.492038	48.157504	41.41253	42.578055	42.492638	44.552153	43.691278	46.213309	43.772782	37.273456	36.931705	32.622326	37.213567	38.406313	32.491323	42.139912	41.437727
gene-YHR128W	NM_001179258.1	245.955712	268.213649	245.584748	243.731533	92.231775	105.86996	93.699184	83.873387	204.818966	188.662995	206.716482	199.161654	214.100574	223.66082	218.096495	197.316695	212.467059	207.281334	213.954608	220.230565	140.21485	142.107618	163.610398	167.484384	116.43638	117.654399	113.50968	122.307127	117.698237	143.123522	116.017624	123.142993	100.489299	104.847578	112.946627	123.192026	86.091228	99.136455	96.876491	102.893769	110.020047	93.888933	132.768318	119.782694
gene-YHR129C	NM_001179259.1	19.037741	24.475577	22.190974	20.698978	15.572379	13.937723	18.199907	14.710135	26.049747	25.818184	28.69226	26.548821	25.250096	25.030535	23.928803	28.432829	22.205495	22.883538	18.770341	20.85638	20.29295	23.955216	22.094245	25.188285	25.411306	22.519328	24.346668	22.697354	24.738545	27.669234	28.55996	28.18412	32.35387	27.744365	33.094796	31.160596	26.139686	24.649375	26.305211	27.134281	23.408692	24.879107	26.456198	26.497537
gene-YHR130C	NM_001348825.1	4.187685	6.368997	5.180908	8.256601	4.70979	8.807763	8.551133	7.378267	11.795277	2.493693	10.156786	8.239993	12.737122	12.872461	7.322588	5.35346	4.859279	4.906763	5.281307	6.653807	6.635313	9.709563	6.354554	6.386968	8.217603	9.712044	12.559652	8.204192	4.096779	5.003155	7.424828	5.417151	4.598338	5.963	7.451911	9.008955	7.960296	9.516001	5.919541	6.641176	14.272318	8.827189	10.544545	11.354909
gene-YHR131C	NM_001179261.1	19.764224	19.336171	17.546893	18.489533	22.441275	22.215098	19.267366	21.951139	21.393662	23.148486	20.553725	23.430506	20.334619	20.226411	20.199046	18.212351	20.334335	19.925091	18.241136	17.092535	22.807355	24.607135	23.873292	23.033581	22.576913	26.78582	24.409765	25.007216	24.923216	27.679638	25.228503	24.076753	28.197621	28.606523	26.044651	28.047541	31.379714	30.890204	29.30746	32.218479	30.993273	30.148877	29.627849	31.179558
gene-YHR132C	NM_001179262.1	114.255543	106.088557	113.284434	107.799095	158.517949	159.791937	157.30374	145.094262	128.987893	132.446168	124.386573	123.318371	126.359152	129.565069	115.925121	118.423078	135.402764	131.729331	139.674249	141.8669	155.482268	164.130939	154.202202	155.983359	164.857715	167.544531	167.259956	159.546338	174.240793	177.605788	164.82439	171.592485	168.583415	179.467515	171.322892	171.345459	176.855631	178.558494	174.241441	172.783746	171.680343	173.049318	171.343526	182.907997
gene-YHR132W-A	NM_001184441.1	61.823649	53.786511	67.107885	48.11779	144.583123	133.909335	127.185473	128.977286	76.301273	86.807836	89.63348	74.497455	77.775697	80.538148	68.83234	85.132262	119.811492	102.025909	113.618511	109.090442	144.460656	157.261567	124.495724	152.419387	173.95819	172.593522	182.808136	165.310298	163.696323	144.886883	180.912684	143.887425	153.619834	173.059687	145.533925	150.566481	146.220341	137.583525	125.833334	150.744825	111.505261	111.563258	126.308552	100.787943
gene-YHR133C	NM_001179263.1	147.536487	145.76904	146.794388	158.855942	106.476569	101.208204	92.90426	97.328509	124.165306	128.106171	121.643195	130.807953	132.790436	126.683985	132.173747	130.800881	121.198059	113.139892	114.989227	113.058496	109.766055	100.21534	118.85569	105.127147	91.507863	99.713392	87.601739	77.796733	81.623944	89.386367	80.692481	83.044872	80.168291	77.91802	87.43606	83.492875	58.228888	61.556158	72.239566	70.239604	60.610794	63.089137	74.531948	69.558523
gene-YHR134W	NM_001179264.1	28.00892	28.556402	23.391647	28.68714	27.298082	27.055809	24.111426	26.534688	30.41816	30.058882	29.337021	31.189804	27.803974	29.138772	27.502118	27.854982	28.047025	30.734372	27.540835	28.94809	27.581006	25.131843	37.039103	35.15102	32.602987	30.86312	28.921138	32.242788	33.269648	32.403195	34.792471	38.281559	33.501713	29.864198	30.226543	34.482421	39.251086	37.587543	34.781234	37.370573	39.463364	43.470892	38.747883	33.728487
